GAME_DATE,MATCHUP,PTS,REB,AST,BLK,PLAYER_NAME,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD
"NOV 03, 2024",ATL @ NOP,29,9,8,2,Jalen Johnson,1,1,1,1
"NOV 01, 2024",ATL vs. SAC,14,5,9,0,Jalen Johnson,1,1,0,1
"OCT 30, 2024",ATL @ WAS,21,17,4,0,Jalen Johnson,1,1,0,1
"OCT 28, 2024",ATL vs. WAS,29,12,7,1,Jalen Johnson,1,1,1,1
"OCT 27, 2024",ATL @ OKC,7,9,2,1,Jalen Johnson,0,1,1,0
"OCT 25, 2024",ATL vs. CHA,16,7,3,2,Jalen Johnson,1,1,1,1
"OCT 23, 2024",ATL vs. BKN,11,10,4,1,Jalen Johnson,1,1,1,1
"DEC 27, 2024",IND @ BOS,4,0,0,1,James Johnson,0,0,1,0
"DEC 22, 2024",IND @ SAC,0,2,1,0,James Johnson,0,0,0,0
"NOV 20, 2024",IND @ HOU,2,2,1,0,James Johnson,0,0,0,0
"NOV 08, 2024",IND @ CHA,0,0,0,0,James Johnson,0,0,0,0
"OCT 25, 2024",IND @ NYK,2,0,1,1,James Johnson,0,0,1,0
"DEC 29, 2024",SAS @ MIN,13,6,0,0,Keldon Johnson,1,1,0,0
"DEC 27, 2024",SAS @ BKN,15,6,1,0,Keldon Johnson,1,1,0,0
"DEC 25, 2024",SAS @ NYK,2,3,1,0,Keldon Johnson,0,0,0,0
"DEC 23, 2024",SAS @ PHI,4,1,2,0,Keldon Johnson,0,0,0,0
"DEC 21, 2024",SAS vs. POR,11,2,1,1,Keldon Johnson,1,0,1,0
"DEC 19, 2024",SAS vs. ATL,11,5,4,0,Keldon Johnson,1,1,0,1
"DEC 08, 2024",SAS vs. NOP,8,2,4,0,Keldon Johnson,0,0,0,1
"DEC 06, 2024",SAS vs. SAC,14,5,0,1,Keldon Johnson,1,1,1,0
"DEC 05, 2024",SAS vs. CHI,28,5,0,0,Keldon Johnson,1,1,0,0
"DEC 03, 2024",SAS @ PHX,10,7,1,0,Keldon Johnson,1,1,0,0
"DEC 01, 2024",SAS @ SAC,17,4,1,0,Keldon Johnson,1,0,0,0
"NOV 27, 2024",SAS vs. LAL,4,4,2,0,Keldon Johnson,0,0,0,0
"NOV 26, 2024",SAS @ UTA,10,5,0,0,Keldon Johnson,1,1,0,0
"NOV 21, 2024",SAS vs. UTA,12,8,4,0,Keldon Johnson,1,1,0,1
"NOV 19, 2024",SAS vs. OKC,22,5,4,0,Keldon Johnson,1,1,0,1
"NOV 16, 2024",SAS @ DAL,8,5,2,0,Keldon Johnson,0,1,0,0
"NOV 15, 2024",SAS vs. LAL,12,4,1,0,Keldon Johnson,1,0,0,0
"NOV 13, 2024",SAS vs. WAS,8,6,3,1,Keldon Johnson,0,1,1,1
"NOV 11, 2024",SAS vs. SAC,11,3,1,0,Keldon Johnson,1,0,0,0
"NOV 09, 2024",SAS vs. UTA,14,4,5,2,Keldon Johnson,1,0,1,1
"NOV 07, 2024",SAS vs. POR,17,11,3,0,Keldon Johnson,1,1,0,1
"NOV 06, 2024",SAS @ HOU,10,4,1,1,Keldon Johnson,1,0,1,0
"NOV 04, 2024",SAS @ LAC,10,5,1,0,Keldon Johnson,1,1,0,0
"NOV 02, 2024",SAS vs. MIN,25,8,0,0,Keldon Johnson,1,1,0,0
"OCT 31, 2024",SAS @ UTA,13,4,0,0,Keldon Johnson,1,0,0,0
"OCT 30, 2024",SAS @ OKC,9,7,2,0,Keldon Johnson,0,1,0,0
"OCT 28, 2024",SAS vs. HOU,6,5,0,0,Keldon Johnson,0,1,0,0
"OCT 26, 2024",SAS vs. HOU,16,8,0,0,Keldon Johnson,1,1,0,0
"OCT 24, 2024",SAS @ DAL,7,4,2,0,Keldon Johnson,0,0,0,0
"DEC 29, 2024",BKN @ ORL,14,3,2,0,Keon Johnson,1,0,0,0
"DEC 27, 2024",BKN vs. SAS,25,4,3,1,Keon Johnson,1,0,1,1
"DEC 26, 2024",BKN @ MIL,12,4,1,1,Keon Johnson,1,0,1,0
"DEC 23, 2024",BKN @ MIA,15,5,2,0,Keon Johnson,1,1,0,0
"DEC 21, 2024",BKN vs. UTA,8,8,1,0,Keon Johnson,0,1,0,0
"DEC 19, 2024",BKN @ TOR,0,1,0,0,Keon Johnson,0,0,0,0
"DEC 16, 2024",BKN vs. CLE,5,4,2,0,Keon Johnson,0,0,0,0
"DEC 13, 2024",BKN @ MEM,12,2,1,1,Keon Johnson,1,0,1,0
"DEC 08, 2024",BKN vs. MIL,6,0,0,0,Keon Johnson,0,0,0,0
"DEC 04, 2024",BKN vs. IND,4,5,2,1,Keon Johnson,0,1,1,0
"DEC 02, 2024",BKN @ CHI,8,3,3,1,Keon Johnson,0,0,1,1
"DEC 01, 2024",BKN vs. ORL,12,4,2,0,Keon Johnson,1,0,0,0
"NOV 29, 2024",BKN vs. ORL,15,6,1,1,Keon Johnson,1,1,1,0
"NOV 27, 2024",BKN @ PHX,4,3,1,0,Keon Johnson,0,0,0,0
"NOV 25, 2024",BKN @ GSW,8,2,0,0,Keon Johnson,0,0,0,0
"NOV 24, 2024",BKN @ SAC,6,0,1,0,Keon Johnson,0,0,0,0
"NOV 19, 2024",BKN vs. CHA,0,3,1,0,Keon Johnson,0,0,0,0
"NOV 17, 2024",BKN @ NYK,0,1,2,0,Keon Johnson,0,0,0,0
"NOV 15, 2024",BKN @ NYK,7,3,1,0,Keon Johnson,0,0,0,0
"NOV 13, 2024",BKN vs. BOS,12,5,0,2,Keon Johnson,1,1,1,0
"NOV 11, 2024",BKN @ NOP,5,4,2,0,Keon Johnson,0,0,0,0
"NOV 09, 2024",BKN @ CLE,6,4,2,0,Keon Johnson,0,0,0,0
"NOV 08, 2024",BKN @ BOS,3,2,1,0,Keon Johnson,0,0,0,0
"NOV 04, 2024",BKN vs. MEM,6,4,3,0,Keon Johnson,0,0,0,1
"NOV 03, 2024",BKN vs. DET,5,1,0,1,Keon Johnson,0,0,1,0
"NOV 01, 2024",BKN vs. CHI,12,3,1,1,Keon Johnson,1,0,1,0
"OCT 30, 2024",BKN @ MEM,4,7,1,0,Keon Johnson,0,1,0,0
"OCT 29, 2024",BKN vs. DEN,0,1,0,0,Keon Johnson,0,0,0,0
"OCT 27, 2024",BKN vs. MIL,0,2,0,0,Keon Johnson,0,0,0,0
"OCT 25, 2024",BKN @ ORL,2,0,0,0,Keon Johnson,0,0,0,0
"DEC 23, 2024",MIA vs. BKN,0,1,0,0,Keshad Johnson,0,0,0,0
"DEC 04, 2024",MIA vs. LAL,0,2,0,0,Keshad Johnson,0,0,0,0
"DEC 02, 2024",MIA @ BOS,2,0,0,0,Keshad Johnson,0,0,0,0
"DEC 30, 2024",DEN @ UTA,9,6,3,0,Nikola Jokić,0,1,0,1
"DEC 28, 2024",DEN vs. DET,37,9,8,0,Nikola Jokić,1,1,0,1
"DEC 27, 2024",DEN vs. CLE,27,14,13,0,Nikola Jokić,1,1,0,1
"DEC 25, 2024",DEN @ PHX,25,15,2,0,Nikola Jokić,1,1,0,0
"DEC 23, 2024",DEN vs. PHX,32,2,7,0,Nikola Jokić,1,0,0,1
"DEC 22, 2024",DEN @ NOP,27,13,10,1,Nikola Jokić,1,1,1,1
"DEC 19, 2024",DEN @ POR,34,6,8,0,Nikola Jokić,1,1,0,1
"DEC 16, 2024",DEN @ SAC,20,14,13,1,Nikola Jokić,1,1,1,1
"DEC 13, 2024",DEN vs. LAC,16,7,2,0,Nikola Jokić,1,1,0,0
"DEC 08, 2024",DEN @ ATL,48,14,8,0,Nikola Jokić,1,1,0,1
"DEC 07, 2024",DEN @ WAS,56,16,8,0,Nikola Jokić,1,1,0,1
"DEC 05, 2024",DEN @ CLE,27,20,11,0,Nikola Jokić,1,1,0,1
"DEC 03, 2024",DEN vs. GSW,38,10,6,1,Nikola Jokić,1,1,1,1
"DEC 01, 2024",DEN @ LAC,28,14,11,1,Nikola Jokić,1,1,1,1
"NOV 27, 2024",DEN @ UTA,30,10,7,1,Nikola Jokić,1,1,1,1
"NOV 25, 2024",DEN vs. NYK,22,7,7,0,Nikola Jokić,1,1,0,1
"NOV 23, 2024",DEN @ LAL,34,13,8,1,Nikola Jokić,1,1,1,1
"NOV 22, 2024",DEN vs. DAL,33,17,10,0,Nikola Jokić,1,1,0,1
"NOV 10, 2024",DEN vs. DAL,37,18,15,0,Nikola Jokić,1,1,0,1
"NOV 08, 2024",DEN vs. MIA,30,11,14,0,Nikola Jokić,1,1,0,1
"NOV 06, 2024",DEN vs. OKC,23,20,16,2,Nikola Jokić,1,1,1,1
"NOV 04, 2024",DEN vs. TOR,28,14,13,2,Nikola Jokić,1,1,1,1
"NOV 02, 2024",DEN vs. UTA,27,16,9,0,Nikola Jokić,1,1,0,1
"NOV 01, 2024",DEN @ MIN,26,9,13,1,Nikola Jokić,1,1,1,1
"OCT 29, 2024",DEN @ BKN,29,18,16,1,Nikola Jokić,1,1,1,1
"OCT 28, 2024",DEN @ TOR,40,10,4,2,Nikola Jokić,1,1,1,1
"OCT 26, 2024",DEN vs. LAC,41,9,4,1,Nikola Jokić,1,1,1,1
"OCT 24, 2024",DEN vs. OKC,16,12,13,1,Nikola Jokić,1,1,1,1
"DEC 28, 2024",SAC @ LAL,0,0,0,0,Colby Jones,0,0,0,0
"DEC 26, 2024",SAC vs. DET,2,1,1,0,Colby Jones,0,0,0,0
"DEC 22, 2024",SAC vs. IND,2,1,0,0,Colby Jones,0,0,0,0
"DEC 19, 2024",SAC vs. LAL,0,0,0,0,Colby Jones,0,0,0,0
"DEC 16, 2024",SAC vs. DEN,0,4,0,1,Colby Jones,0,0,1,0
"DEC 12, 2024",SAC @ NOP,0,0,0,0,Colby Jones,0,0,0,0
"DEC 08, 2024",SAC vs. UTA,3,5,1,1,Colby Jones,0,1,1,0
"DEC 06, 2024",SAC @ SAS,5,0,0,1,Colby Jones,0,0,1,0
"DEC 03, 2024",SAC vs. HOU,0,0,0,0,Colby Jones,0,0,0,0
"DEC 01, 2024",SAC vs. SAS,0,2,1,0,Colby Jones,0,0,0,0
"NOV 29, 2024",SAC @ POR,2,2,0,0,Colby Jones,0,0,0,0
"NOV 25, 2024",SAC vs. OKC,0,0,0,0,Colby Jones,0,0,0,0
"NOV 24, 2024",SAC vs. BKN,0,2,1,1,Colby Jones,0,0,1,0
"NOV 22, 2024",SAC @ LAC,5,0,0,0,Colby Jones,0,0,0,0
"NOV 18, 2024",SAC vs. ATL,0,3,1,0,Colby Jones,0,0,0,0
"NOV 13, 2024",SAC vs. PHX,5,0,0,0,Colby Jones,0,0,0,0
"NOV 11, 2024",SAC @ SAS,0,0,0,0,Colby Jones,0,0,0,0
"NOV 06, 2024",SAC vs. TOR,0,0,0,0,Colby Jones,0,0,0,0
"NOV 01, 2024",SAC @ ATL,0,0,0,0,Colby Jones,0,0,0,0
"OCT 29, 2024",SAC @ UTA,0,0,0,1,Colby Jones,0,0,1,0
"OCT 28, 2024",SAC vs. POR,0,0,0,0,Colby Jones,0,0,0,0
"DEC 29, 2024",OKC vs. MEM,0,0,1,1,Dillon Jones,0,0,1,0
"DEC 28, 2024",OKC @ CHA,2,3,1,0,Dillon Jones,0,0,0,0
"DEC 26, 2024",OKC @ IND,1,0,0,0,Dillon Jones,0,0,0,0
"DEC 23, 2024",OKC vs. WAS,0,0,0,0,Dillon Jones,0,0,0,0
"DEC 10, 2024",OKC vs. DAL,0,0,0,0,Dillon Jones,0,0,0,0
"DEC 03, 2024",OKC vs. UTA,8,4,2,0,Dillon Jones,0,0,0,0
"DEC 01, 2024",OKC @ HOU,5,2,1,0,Dillon Jones,0,0,0,0
"NOV 29, 2024",OKC @ LAL,0,0,0,0,Dillon Jones,0,0,0,0
"NOV 27, 2024",OKC @ GSW,2,4,1,0,Dillon Jones,0,0,0,0
"NOV 25, 2024",OKC @ SAC,0,0,0,0,Dillon Jones,0,0,0,0
"NOV 20, 2024",OKC vs. POR,0,2,2,0,Dillon Jones,0,0,0,0
"NOV 19, 2024",OKC @ SAS,3,6,0,0,Dillon Jones,0,1,0,0
"NOV 17, 2024",OKC vs. DAL,12,2,3,0,Dillon Jones,1,0,0,1
"NOV 15, 2024",OKC vs. PHX,2,3,0,0,Dillon Jones,0,0,0,0
"NOV 13, 2024",OKC vs. NOP,2,1,0,0,Dillon Jones,0,0,0,0
"NOV 11, 2024",OKC vs. LAC,0,3,1,0,Dillon Jones,0,0,0,0
"NOV 10, 2024",OKC vs. GSW,4,6,2,0,Dillon Jones,0,1,0,0
"NOV 08, 2024",OKC vs. HOU,2,2,0,1,Dillon Jones,0,0,1,0
"NOV 04, 2024",OKC vs. ORL,3,1,0,0,Dillon Jones,0,0,0,0
"NOV 02, 2024",OKC @ LAC,0,0,1,0,Dillon Jones,0,0,0,0
"NOV 01, 2024",OKC @ POR,7,4,2,0,Dillon Jones,0,0,0,0
"OCT 30, 2024",OKC vs. SAS,0,1,0,0,Dillon Jones,0,0,0,0
"OCT 27, 2024",OKC vs. ATL,0,0,0,0,Dillon Jones,0,0,0,0
"OCT 26, 2024",OKC @ CHI,0,0,0,0,Dillon Jones,0,0,0,0
"OCT 24, 2024",OKC @ DEN,0,1,0,0,Dillon Jones,0,0,0,0
"DEC 30, 2024",NOP vs. LAC,16,4,4,0,Herbert Jones,1,0,0,1
"DEC 27, 2024",NOP vs. MEM,4,5,3,2,Herbert Jones,0,1,1,1
"DEC 26, 2024",NOP vs. HOU,10,6,7,0,Herbert Jones,1,1,0,1
"DEC 22, 2024",NOP vs. DEN,8,6,6,1,Herbert Jones,0,1,1,1
"DEC 21, 2024",NOP vs. NYK,5,4,4,0,Herbert Jones,0,0,0,1
"DEC 19, 2024",NOP @ HOU,20,2,2,0,Herbert Jones,1,0,0,0
"DEC 15, 2024",NOP @ IND,19,5,3,0,Herbert Jones,1,1,0,1
"DEC 12, 2024",NOP vs. SAC,7,7,4,0,Herbert Jones,0,1,0,1
"DEC 08, 2024",NOP @ SAS,12,3,1,1,Herbert Jones,1,0,1,0
"DEC 07, 2024",NOP vs. OKC,24,4,4,1,Herbert Jones,1,0,1,1
"DEC 05, 2024",NOP vs. PHX,12,7,5,1,Herbert Jones,1,1,1,1
"OCT 29, 2024",NOP @ GSW,5,3,0,0,Herbert Jones,0,0,0,0
"OCT 27, 2024",NOP @ POR,12,2,1,0,Herbert Jones,1,0,0,0
"OCT 25, 2024",NOP @ POR,8,1,1,1,Herbert Jones,0,0,1,0
"OCT 23, 2024",NOP vs. CHI,2,4,2,0,Herbert Jones,0,0,0,0
"DEC 26, 2024",SAC vs. DET,3,0,1,0,Isaac Jones,0,0,0,0
"DEC 22, 2024",SAC vs. IND,2,1,0,0,Isaac Jones,0,0,0,0
"DEC 21, 2024",SAC vs. LAL,3,3,1,0,Isaac Jones,0,0,0,0
"DEC 19, 2024",SAC vs. LAL,2,3,0,2,Isaac Jones,0,0,1,0
"DEC 16, 2024",SAC vs. DEN,2,1,0,0,Isaac Jones,0,0,0,0
"DEC 12, 2024",SAC @ NOP,0,0,0,0,Isaac Jones,0,0,0,0
"DEC 06, 2024",SAC @ SAS,0,0,0,0,Isaac Jones,0,0,0,0
"DEC 05, 2024",SAC @ MEM,9,3,0,1,Isaac Jones,0,0,1,0
"DEC 03, 2024",SAC vs. HOU,12,2,0,2,Isaac Jones,1,0,1,0
"DEC 01, 2024",SAC vs. SAS,12,4,1,1,Isaac Jones,1,0,1,0
"NOV 29, 2024",SAC @ POR,7,4,0,0,Isaac Jones,0,0,0,0
"NOV 27, 2024",SAC @ MIN,8,5,1,0,Isaac Jones,0,1,0,0
"NOV 25, 2024",SAC vs. OKC,6,2,0,1,Isaac Jones,0,0,1,0
"NOV 18, 2024",SAC vs. ATL,0,0,0,0,Isaac Jones,0,0,0,0
"NOV 16, 2024",SAC vs. UTA,6,2,0,1,Isaac Jones,0,0,1,0
"NOV 13, 2024",SAC vs. PHX,4,1,0,0,Isaac Jones,0,0,0,0
"NOV 11, 2024",SAC @ SAS,0,0,0,0,Isaac Jones,0,0,0,0
"NOV 06, 2024",SAC vs. TOR,0,0,0,0,Isaac Jones,0,0,0,0
"OCT 29, 2024",SAC @ UTA,0,0,0,0,Isaac Jones,0,0,0,0
"OCT 28, 2024",SAC vs. POR,0,0,0,0,Isaac Jones,0,0,0,0
"DEC 21, 2024",LAC @ DAL,0,0,0,0,Kai Jones,0,0,0,0
"DEC 19, 2024",LAC @ DAL,0,1,1,0,Kai Jones,0,0,0,0
"DEC 16, 2024",LAC vs. UTA,0,1,0,0,Kai Jones,0,0,0,0
"DEC 13, 2024",LAC @ DEN,2,1,1,0,Kai Jones,0,0,0,0
"DEC 08, 2024",LAC vs. HOU,4,1,1,0,Kai Jones,0,0,0,0
"DEC 04, 2024",LAC vs. MIN,3,5,1,1,Kai Jones,0,1,1,0
"DEC 03, 2024",LAC vs. POR,0,0,0,0,Kai Jones,0,0,0,0
"NOV 27, 2024",LAC @ WAS,4,2,0,1,Kai Jones,0,0,1,0
"NOV 25, 2024",LAC @ BOS,3,2,1,0,Kai Jones,0,0,0,0
"NOV 20, 2024",LAC vs. ORL,0,0,0,0,Kai Jones,0,0,0,0
"NOV 15, 2024",LAC @ HOU,4,4,0,1,Kai Jones,0,0,1,0
"NOV 09, 2024",LAC vs. TOR,0,1,0,0,Kai Jones,0,0,0,0
"NOV 06, 2024",LAC vs. PHI,2,0,0,0,Kai Jones,0,0,0,0
"NOV 04, 2024",LAC vs. SAS,0,0,0,1,Kai Jones,0,0,1,0
"NOV 02, 2024",LAC vs. OKC,4,2,1,1,Kai Jones,0,0,1,0
"OCT 31, 2024",LAC vs. PHX,0,2,0,1,Kai Jones,0,0,1,0
"OCT 30, 2024",LAC vs. POR,7,5,1,2,Kai Jones,0,1,1,0
"OCT 27, 2024",LAC @ GSW,0,1,1,0,Kai Jones,0,0,0,0
"OCT 26, 2024",LAC @ DEN,0,2,0,1,Kai Jones,0,0,1,0
"OCT 23, 2024",LAC vs. PHX,6,4,0,0,Kai Jones,0,0,0,0
"NOV 16, 2024",SAC vs. UTA,0,4,3,0,Mason Jones,0,0,0,1
"NOV 13, 2024",SAC vs. PHX,0,0,4,0,Mason Jones,0,0,0,1
"NOV 11, 2024",SAC @ SAS,0,0,0,0,Mason Jones,0,0,0,0
"DEC 27, 2024",DEN vs. CLE,0,0,0,0,Spencer Jones,0,0,0,0
"DEC 23, 2024",DEN vs. PHX,0,2,0,0,Spencer Jones,0,0,0,0
"NOV 27, 2024",DEN @ UTA,0,0,0,0,Spencer Jones,0,0,0,0
"NOV 02, 2024",DEN vs. UTA,0,1,0,0,Spencer Jones,0,0,0,0
"DEC 29, 2024",SAS @ MIN,2,3,2,0,Tre Jones,0,0,0,0
"DEC 27, 2024",SAS @ BKN,2,2,6,0,Tre Jones,0,0,0,1
"DEC 25, 2024",SAS @ NYK,7,1,9,0,Tre Jones,0,0,0,1
"DEC 23, 2024",SAS @ PHI,2,0,3,1,Tre Jones,0,0,1,1
"DEC 21, 2024",SAS vs. POR,4,3,7,1,Tre Jones,0,0,1,1
"DEC 19, 2024",SAS vs. ATL,0,0,2,0,Tre Jones,0,0,0,0
"DEC 01, 2024",SAS @ SAC,7,1,1,2,Tre Jones,0,0,1,0
"NOV 27, 2024",SAS vs. LAL,2,1,5,0,Tre Jones,0,0,0,1
"NOV 26, 2024",SAS @ UTA,2,3,7,0,Tre Jones,0,0,0,1
"NOV 23, 2024",SAS vs. GSW,2,6,3,0,Tre Jones,0,1,0,1
"NOV 21, 2024",SAS vs. UTA,11,3,2,0,Tre Jones,1,0,0,0
"NOV 19, 2024",SAS vs. OKC,3,1,1,0,Tre Jones,0,0,0,0
"NOV 16, 2024",SAS @ DAL,3,3,4,0,Tre Jones,0,0,0,1
"OCT 24, 2024",SAS @ DAL,3,1,3,0,Tre Jones,0,0,0,1
"DEC 28, 2024",PHX @ GSW,8,5,6,0,Tyus Jones,0,1,0,1
"DEC 27, 2024",PHX vs. DAL,3,2,6,1,Tyus Jones,0,0,1,1
"DEC 25, 2024",PHX vs. DEN,17,3,4,0,Tyus Jones,1,0,0,1
"DEC 23, 2024",PHX @ DEN,9,2,2,1,Tyus Jones,0,0,1,0
"DEC 21, 2024",PHX vs. DET,19,0,2,0,Tyus Jones,1,0,0,0
"DEC 19, 2024",PHX vs. IND,7,2,7,1,Tyus Jones,0,0,1,1
"DEC 15, 2024",PHX vs. POR,19,4,4,0,Tyus Jones,1,0,0,1
"DEC 13, 2024",PHX @ UTA,19,3,11,0,Tyus Jones,1,0,0,1
"DEC 08, 2024",PHX @ ORL,21,1,6,0,Tyus Jones,1,0,0,1
"DEC 07, 2024",PHX @ MIA,13,1,4,0,Tyus Jones,1,0,0,1
"DEC 05, 2024",PHX @ NOP,13,5,6,0,Tyus Jones,1,1,0,1
"DEC 03, 2024",PHX vs. SAS,16,0,4,0,Tyus Jones,1,0,0,1
"NOV 30, 2024",PHX vs. GSW,19,3,9,0,Tyus Jones,1,0,0,1
"NOV 27, 2024",PHX vs. BKN,10,2,12,0,Tyus Jones,1,0,0,1
"NOV 26, 2024",PHX vs. LAL,8,1,6,0,Tyus Jones,0,0,0,1
"NOV 20, 2024",PHX vs. NYK,15,3,10,0,Tyus Jones,1,0,0,1
"NOV 18, 2024",PHX vs. ORL,18,2,8,0,Tyus Jones,1,0,0,1
"NOV 17, 2024",PHX @ MIN,13,5,11,0,Tyus Jones,1,1,0,1
"NOV 15, 2024",PHX @ OKC,7,3,3,0,Tyus Jones,0,0,0,1
"NOV 13, 2024",PHX @ SAC,10,2,8,0,Tyus Jones,1,0,0,1
"NOV 12, 2024",PHX @ UTA,8,1,7,0,Tyus Jones,0,0,0,1
"NOV 10, 2024",PHX vs. SAC,22,2,4,0,Tyus Jones,1,0,0,1
"NOV 08, 2024",PHX @ DAL,17,2,5,0,Tyus Jones,1,0,0,1
"NOV 06, 2024",PHX vs. MIA,5,1,8,0,Tyus Jones,0,0,0,1
"NOV 04, 2024",PHX vs. PHI,4,2,5,0,Tyus Jones,0,0,0,1
"NOV 02, 2024",PHX vs. POR,15,5,6,0,Tyus Jones,1,1,0,1
"OCT 31, 2024",PHX @ LAC,7,3,11,0,Tyus Jones,0,0,0,1
"OCT 28, 2024",PHX vs. LAL,7,6,5,0,Tyus Jones,0,1,0,1
"OCT 26, 2024",PHX vs. DAL,8,5,7,1,Tyus Jones,0,1,1,1
"OCT 25, 2024",PHX @ LAL,14,2,4,0,Tyus Jones,1,0,0,1
"OCT 23, 2024",PHX @ LAC,11,2,8,1,Tyus Jones,1,0,1,1
"DEC 30, 2024",LAC @ NOP,11,1,1,1,Derrick Jones Jr.,1,0,1,0
"DEC 27, 2024",LAC vs. GSW,14,6,2,0,Derrick Jones Jr.,1,1,0,0
"DEC 23, 2024",LAC @ MEM,13,2,0,1,Derrick Jones Jr.,1,0,1,0
"DEC 21, 2024",LAC @ DAL,4,4,1,2,Derrick Jones Jr.,0,0,1,0
"DEC 19, 2024",LAC @ DAL,8,1,1,1,Derrick Jones Jr.,0,0,1,0
"DEC 08, 2024",LAC vs. HOU,2,0,0,1,Derrick Jones Jr.,0,0,1,0
"DEC 04, 2024",LAC vs. MIN,14,2,2,1,Derrick Jones Jr.,1,0,1,0
"DEC 03, 2024",LAC vs. POR,15,4,1,0,Derrick Jones Jr.,1,0,0,0
"DEC 01, 2024",LAC vs. DEN,4,4,0,0,Derrick Jones Jr.,0,0,0,0
"NOV 29, 2024",LAC @ MIN,6,1,0,0,Derrick Jones Jr.,0,0,0,0
"NOV 27, 2024",LAC @ WAS,6,6,1,0,Derrick Jones Jr.,0,1,0,0
"NOV 25, 2024",LAC @ BOS,11,2,1,0,Derrick Jones Jr.,1,0,0,0
"NOV 24, 2024",LAC @ PHI,18,3,2,0,Derrick Jones Jr.,1,0,0,0
"NOV 22, 2024",LAC vs. SAC,17,4,1,0,Derrick Jones Jr.,1,0,0,0
"NOV 20, 2024",LAC vs. ORL,8,6,1,0,Derrick Jones Jr.,0,1,0,0
"NOV 18, 2024",LAC vs. GSW,7,3,0,0,Derrick Jones Jr.,0,0,0,0
"NOV 17, 2024",LAC vs. UTA,7,1,0,0,Derrick Jones Jr.,0,0,0,0
"NOV 15, 2024",LAC @ HOU,2,7,0,0,Derrick Jones Jr.,0,1,0,0
"NOV 13, 2024",LAC @ HOU,11,2,1,0,Derrick Jones Jr.,1,0,0,0
"NOV 11, 2024",LAC @ OKC,20,5,3,0,Derrick Jones Jr.,1,1,0,1
"NOV 09, 2024",LAC vs. TOR,4,1,0,1,Derrick Jones Jr.,0,0,1,0
"NOV 08, 2024",LAC @ SAC,14,4,0,0,Derrick Jones Jr.,1,0,0,0
"NOV 06, 2024",LAC vs. PHI,14,4,2,0,Derrick Jones Jr.,1,0,0,0
"NOV 04, 2024",LAC vs. SAS,10,2,2,1,Derrick Jones Jr.,1,0,1,0
"NOV 02, 2024",LAC vs. OKC,2,3,0,0,Derrick Jones Jr.,0,0,0,0
"OCT 31, 2024",LAC vs. PHX,11,3,2,0,Derrick Jones Jr.,1,0,0,0
"OCT 30, 2024",LAC vs. POR,9,8,2,1,Derrick Jones Jr.,0,1,1,0
"OCT 27, 2024",LAC @ GSW,18,4,0,0,Derrick Jones Jr.,1,0,0,0
"OCT 26, 2024",LAC @ DEN,9,1,1,1,Derrick Jones Jr.,0,0,1,0
"OCT 23, 2024",LAC vs. PHX,12,4,1,0,Derrick Jones Jr.,1,0,0,0
"DEC 30, 2024",DEN @ UTA,2,1,0,0,DeAndre Jordan,0,0,0,0
"DEC 28, 2024",DEN vs. DET,6,3,0,1,DeAndre Jordan,0,0,1,0
"DEC 27, 2024",DEN vs. CLE,4,7,1,2,DeAndre Jordan,0,1,1,0
"DEC 25, 2024",DEN @ PHX,4,2,0,0,DeAndre Jordan,0,0,0,0
"DEC 23, 2024",DEN vs. PHX,4,5,1,1,DeAndre Jordan,0,1,1,0
"DEC 22, 2024",DEN @ NOP,4,4,0,0,DeAndre Jordan,0,0,0,0
"DEC 19, 2024",DEN @ POR,2,7,0,1,DeAndre Jordan,0,1,1,0
"DEC 16, 2024",DEN @ SAC,0,2,3,1,DeAndre Jordan,0,0,1,1
"DEC 13, 2024",DEN vs. LAC,4,9,2,1,DeAndre Jordan,0,1,1,0
"DEC 08, 2024",DEN @ ATL,4,4,2,0,DeAndre Jordan,0,0,0,0
"DEC 07, 2024",DEN @ WAS,1,3,2,0,DeAndre Jordan,0,0,0,0
"NOV 27, 2024",DEN @ UTA,0,3,0,1,DeAndre Jordan,0,0,1,0
"NOV 25, 2024",DEN vs. NYK,0,5,1,0,DeAndre Jordan,0,1,0,0
"NOV 23, 2024",DEN @ LAL,2,0,1,0,DeAndre Jordan,0,0,0,0
"NOV 22, 2024",DEN vs. DAL,3,1,0,0,DeAndre Jordan,0,0,0,0
"NOV 19, 2024",DEN @ MEM,4,2,0,0,DeAndre Jordan,0,0,0,0
"NOV 17, 2024",DEN @ MEM,4,2,0,0,DeAndre Jordan,0,0,0,0
"NOV 04, 2024",DEN vs. TOR,2,4,1,1,DeAndre Jordan,0,0,1,0
"NOV 02, 2024",DEN vs. UTA,6,9,1,0,DeAndre Jordan,0,1,0,0
"DEC 29, 2024",ORL vs. BKN,3,2,1,0,Cory Joseph,0,0,0,0
"DEC 27, 2024",ORL vs. NYK,0,2,0,0,Cory Joseph,0,0,0,0
"DEC 26, 2024",ORL vs. MIA,5,0,0,0,Cory Joseph,0,0,0,0
"DEC 21, 2024",ORL vs. MIA,5,4,1,0,Cory Joseph,0,0,0,0
"DEC 19, 2024",ORL vs. OKC,0,1,1,0,Cory Joseph,0,0,0,0
